"type","code","message","context","selector"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/cz/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(18)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/th/th/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(19)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/th/th/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(19)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/th/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(20)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/th/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(20)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/gb/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(21)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/gb/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(21)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/ch/de/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(22)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/ch/de/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(22)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/ch/fr/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(23)"
