"type","code","message","context","selector"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">Track your refund</span>","#app-layer-base > div:nth-child(1) > div:nth-child(2) > div:nth-child(1) > div:nth-child(6) > div:nth-child(3) > div > div > section > div > div > div:nth-child(3) > button > span"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img alt=\"\" class=\"uitk-image-media\" src=\"https://a.travel-assets.com/travel-assets-manager/cread-981/US-HP-Edi-3UP-384x256px.jpg\">","#editorial-4 > div > div > div > div:nth-child(1) > figure > div > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">INTERNATIONAL ESCAPES</span>","#editorial-4 > div > div > a > span"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img alt=\"\" class=\"uitk-image-media\" src=\"https://a.travel-assets.com/travel-assets-manager/cread-841/POSa-Site-Editorial3-384x256.jpg\">","#editorial-5 > div > div > div > div:nth-child(1) > figure > div > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">SAVE ON FLIGHTS TO GET GOING</span>","#editorial-5 > div > div > a > span"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img alt=\"\" class=\"uitk-image-media\" src=\"https://a.travel-assets.com/travel-assets-manager/cread-530/US-HP-Edi-3UP-384x256px.jpg\">","#editorial-6 > div > div > div > div:nth-child(1) > figure > div > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">book for spring</span>","#editorial-6 > div > div > a > span"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img alt=\"\" class=\"uitk-image-media\" src=\"https://a.travel-assets.com/travel-assets-manager/ceorg-2500/CitiBreaks-USCA-HP-Edi-2UP-457x257.jpg\">","#editorial-7 > div > div > div > div:nth-child(1) > figure > div > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">CITY BREAKS</span>","#editorial-7 > div > div > a > span"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img alt=\"\" class=\"uitk-image-media\" src=\"https://a.travel-assets.com/travel-assets-manager/cread-945/HP-Edi-2UP-457x257.jpg\">","#editorial-8 > div > div > div > div:nth-child(1) > figure > div > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">BEACHSIDE PACKAGE GETAWAYS</span>","#editorial-8 > div > div > a > span"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 3:1.","<h2 class=\"uitk-heading uitk-heading-4 is-visually-hidden\">Additional information about Ex...</h2>","#app-layer-base > div:nth-child(1) > div:nth-child(2) > div:nth-child(3) > h2"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img style=\"width:0px; height:0px; display:none; visibility:hidden;\" id=\"batBeacon688268829059\" width=\"0\" height=\"0\" alt=\"\" src=\"https://bat.bing.com/action/0?ti=56343525&amp;Ver=2&amp;mid=98ecf961-616b-4c06-8388-5d04f0a62e1e&amp;sid=5dcb9970bcb011ed...","#batBeacon688268829059"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<iframe name=\"google_ads_top_frame\" id=\"google_ads_top_frame\" style=\"display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;\"></iframe>","#google_ads_top_frame"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div class=\"vac_iframes_wrapper vac_fab vac_iframes_wrapper_slide-in\"><iframe src=\"https://vac.vap.ex...</div>","html > body > div:nth-child(38)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"is-visually-hidden\">Last-minute travel deals</span>","#editorial-9 > div > a > span"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","<p>Get away ASAP with these hotel ...</p>","#editorial-9 > div > figure > div:nth-child(2) > div > p"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 3:1.","<span style=\"font-size: 14pt;\">Last-minute travel deals</span>","#editorial-9 > div > figure > div:nth-child(2) > div > h3 > span"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span aria-hidden=\"true\">Check-in</span>","#wizard-hotel-pwa-v2-1 > div:nth-child(2) > div:nth-child(2) > div > div > div:nth-child(1) > div > div > label > span"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span aria-hidden=\"true\">Check-out</span>","#wizard-hotel-pwa-v2-1 > div:nth-child(2) > div:nth-child(2) > div > div > div:nth-child(2) > div > div > label > span"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<div class=\"uitk-field-label\" aria-hidden=\"true\">Going to</div>","#location-field-destination-menu > div > div > div:nth-child(1) > div"
