"type","code","message","context","selector"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(9)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(10)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(11)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(12)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"ot-abt-tab\" role=\"presentation\"><!-- About Privacy container --...</li>","#ot-pc-content > div > div:nth-child(1) > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"ot-cat-item ot-vs-config ot-always-active-group\" role=\"presentation\" data-optanongroupid=\"BG117\"><div class=\"category-menu-switc...</li>","#ot-pc-content > div > div:nth-child(1) > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"ot-cat-item ot-vs-config\" role=\"presentation\" data-optanongroupid=\"SPD_BG\"><div class=\"category-menu-switc...</li>","#ot-pc-content > div > div:nth-child(1) > ul > li:nth-child(3)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div id=\"mainOverlay\" class=\"showPartial\" style=\"display:none;\"></div>","#mainOverlay"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","<div style=\"text-align: center; color:#333333; padding: 10% 1% 0 1%; font-size:22px; font-weight:bold; line-height: 1.2em;\">Baby Wipes</div>","#navigation_v2_data > ul > li:nth-child(58) > a:nth-child(1) > div > div"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img src=\"https://mobilecontent.costco.com/live/resource/img/22w04196/22w04196-ks-babywipes-flyout.png\" class=\"img-responsive\" alt=\"\" style=\"background-color:#c2dbfb; margin: auto;\" loading=\"lazy\">","#navigation_v2_data > ul > li:nth-child(58) > a:nth-child(1) > div > img"
