"type","code","message","context","selector"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"top-nav-item wt-pb-xs-2 wt-mr-xs-2 wt-display-flex-xs wt-align-items-center\" data-linkable=\"true\" data-ui=\"top-nav-category-link\" data-node-id=\"66\" role=\"presentation\" tabindex=\"-1\">\n                    <a href=\"/...</li>","#desktop-category-nav > div:nth-child(1) > div > ul > li:nth-child(7)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"top-nav-item wt-pb-xs-2 wt-mr-xs-2 wt-display-flex-xs wt-align-items-center\" data-linkable=\"true\" data-ui=\"top-nav-category-link\" data-node-id=\"562\" role=\"presentation\" tabindex=\"-1\">\n                    <a href=\"/...</li>","#desktop-category-nav > div:nth-child(1) > div > ul > li:nth-child(8)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"top-nav-item wt-pb-xs-2 wt-mr-xs-2 wt-display-flex-xs wt-align-items-center\" data-linkable=\"true\" data-ui=\"top-nav-category-link\" data-node-id=\"-10\" role=\"presentation\" tabindex=\"-1\">\n                    <a href=\"/...</li>","#desktop-category-nav > div:nth-child(1) > div > ul > li:nth-child(9)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"wt-screen-reader-only\">\n                    Browse\n   ...</span>","#gnav-header-inner > div:nth-child(3) > button > span:nth-child(1)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"screen-reader-only\">5 out of 5 stars</span>","#content > div > div:nth-child(2) > div > div:nth-child(2) > div:nth-child(6) > div > a > div:nth-child(2) > span > span:nth-child(1) > span:nth-child(3)"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1_A.G141","The heading structure is not logically nested. This h3 element should be an h2 to be properly nested.","<h3 class=\"wt-text-caption v2-listing-card__title\n            wt-text-truncate\n            \n            wt-screen-reader-only \">\n                Gibson Mailbox...</h3>","#content > div > div:nth-child(4) > div > div > div > div:nth-child(2) > div > a > div:nth-child(2) > h3"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<h3 class=\"wt-text-caption v2-listing-card__title\n            wt-text-truncate\n            \n            wt-screen-reader-only \">\n                Gibson Mailbox...</h3>","#content > div > div:nth-child(4) > div > div > div > div:nth-child(2) > div > a > div:nth-child(2) > h3"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<h3 class=\"wt-text-caption v2-listing-card__title\n            wt-text-truncate\n            \n            wt-screen-reader-only \">\n                Japan wave pat...</h3>","#content > div > div:nth-child(4) > div > div > div > div:nth-child(3) > div > a > div:nth-child(2) > h3"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<h3 class=\"wt-text-caption v2-listing-card__title\n            wt-text-truncate\n            \n            wt-screen-reader-only \">\n                New Lavender G...</h3>","#content > div > div:nth-child(4) > div > div > div > div:nth-child(4) > div > a > div:nth-child(2) > h3"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<h3 class=\"wt-text-caption v2-listing-card__title\n            wt-text-truncate\n            \n            wt-screen-reader-only \">\n                Large Hot Roll...</h3>","#content > div > div:nth-child(4) > div > div > div > div:nth-child(5) > div > a > div:nth-child(2) > h3"
