"type","code","message","context","selector"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(13)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(14)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(15)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(16)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(17)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(18)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(19)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(20)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(21)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(22)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(23)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(24)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(25)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(26)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(27)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(28)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(29)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(30)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(31)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(32)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(33)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(34)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(35)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(36)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(37)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(38)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 3:1.","<tspan>/</tspan>","#content > div > div:nth-child(1) > div > div > svg > text:nth-child(3) > textpath > tspan:nth-child(39)"
